text,to_user_id,from_user,id,from_user_id,iso_language_code,source,profile_image_url,geo_type,geo_coordinates_0,geo_coordinates_1,created_at,time
RT @wilbore: #xinnovate is a trending topic! w00t!,,chrisdancy,28826598289,1273626,en,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,http://a0.twimg.com/profile_images/55944344/small_personal_normal.png,,0,0,Tue 26 Oct 2010 21:23:47 +0000,1288128227
RT @paypalx: Thanks to the City of San Francisco for helping us host #XInnovate!  http://ow.ly/i/4V5h,,gillhausx,28826610503,170218211,en,&lt;a href=&quot;http://www.hootsuite.com&quot; rel=&quot;nofollow&quot;&gt;HootSuite&lt;/a&gt;,http://s.twimg.com/a/1287763590/images/default_profile_3_normal.png,,0,0,Tue 26 Oct 2010 21:23:58 +0000,1288128238
RT @paypalx: #xinnovate: Magento PayPal partner now fastest ecommerce platform in the world. 60K merchants 300K dev. $25 B... IN 2 YEARS!,,gillhausx,28826625974,170218211,en,&lt;a href=&quot;http://www.hootsuite.com&quot; rel=&quot;nofollow&quot;&gt;HootSuite&lt;/a&gt;,http://s.twimg.com/a/1287763590/images/default_profile_3_normal.png,,0,0,Tue 26 Oct 2010 21:24:12 +0000,1288128252
RT @magento: Stop by Magento booth G4 at #xinnovate to have your mobile phone engraved for free!,,CohesionMrktg,28826627522,5874369,en,&lt;a href=&quot;http://www.echofon.com/&quot; rel=&quot;nofollow&quot;&gt;Echofon&lt;/a&gt;,http://a3.twimg.com/profile_images/719493327/me_normal.jpg,,0,0,Tue 26 Oct 2010 21:24:13 +0000,1288128253
RT @paypalx: Guilfoyle on technology at #xinnovate. ^gh  http://ow.ly/i/4V3m,,gillhausx,28826646059,170218211,it,&lt;a href=&quot;http://www.hootsuite.com&quot; rel=&quot;nofollow&quot;&gt;HootSuite&lt;/a&gt;,http://s.twimg.com/a/1287763590/images/default_profile_3_normal.png,,0,0,Tue 26 Oct 2010 21:24:29 +0000,1288128269
RT @paypalx: InfoSec makes #xinnovate appearance. Ready to partner! ^gh  http://ow.ly/i/4V3g,,gillhausx,28826649879,170218211,en,&lt;a href=&quot;http://www.hootsuite.com&quot; rel=&quot;nofollow&quot;&gt;HootSuite&lt;/a&gt;,http://s.twimg.com/a/1287763590/images/default_profile_3_normal.png,,0,0,Tue 26 Oct 2010 21:24:33 +0000,1288128273
@venturedan true but it a mistake can still be a great learning opportunity! #xinnovate,108678055,katmatcreations,28826685412,30130551,en,&lt;a href=&quot;http://seesmic.com/app&quot; rel=&quot;nofollow&quot;&gt;Seesmic Web&lt;/a&gt;,http://a0.twimg.com/profile_images/577272156/twitterProfilePhoto_normal.jpg,,0,0,Tue 26 Oct 2010 21:25:04 +0000,1288128304
HEART @wepay. &quot;WePay drops 600 lbs of ice in front of #xinnovate hilarity ensues&quot; http://cot.ag/9yakyZ,,amandapey,28826688150,3164366,en,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,http://a3.twimg.com/profile_images/388654287/twitter_profile_pic_new_normal.JPG,,0,0,Tue 26 Oct 2010 21:25:06 +0000,1288128306
#xinnovate #dg may want to integrate into #tweetgeister http://bit.ly/c9pqZN,,schnee,28826700742,360526,en,&lt;a href=&quot;https://chrome.google.com/extensions/detail/encaiiljifbdbjlphpgpiimidegddhic&quot; rel=&quot;nofollow&quot;&gt;Chromed Bird&lt;/a&gt;,http://a1.twimg.com/profile_images/60773969/schneeman_normal.jpg,,0,0,Tue 26 Oct 2010 21:25:16 +0000,1288128316
RT @PRGauthier: #xinnovate - Magento mobile almost 200 merchants up already. Becoming largest mobile commerce platform fast http://ow.ly/i/4V4l,,royrubin05,28826708772,64205848,en,&lt;a href=&quot;http://www.hootsuite.com&quot; rel=&quot;nofollow&quot;&gt;HootSuite&lt;/a&gt;,http://a3.twimg.com/profile_images/807675867/image_normal.jpg,,0,0,Tue 26 Oct 2010 21:25:23 +0000,1288128323
Tseng of Tagged says that a gripe is that payment flow doesn't stay on the same page you are on #xinnovate,,tagged,28826741133,4390360,en,&lt;a href=&quot;http://mobile.twitter.com&quot; rel=&quot;nofollow&quot;&gt;Mobile Web&lt;/a&gt;,http://a0.twimg.com/profile_images/307420884/tagged2_normal.png,,0,0,Tue 26 Oct 2010 21:25:51 +0000,1288128351
Have u meet @Magento yet??? Mobilize. Now. #xinnovate,,CohesionMrktg,28826742878,5874369,en,&lt;a href=&quot;http://www.hootsuite.com&quot; rel=&quot;nofollow&quot;&gt;HootSuite&lt;/a&gt;,http://a3.twimg.com/profile_images/719493327/me_normal.jpg,,0,0,Tue 26 Oct 2010 21:25:53 +0000,1288128353
“@johnxcom: For those at the #XHack avascript you need for embedded payments found here paypalobjects.com/js/external/dg.js” #XInnovate,,paypalx,28826751505,34082541,en,&lt;a href=&quot;http://twitter.com/&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,http://a2.twimg.com/profile_images/328574854/PayPal_x_logo-square_normal.JPG,,0,0,Tue 26 Oct 2010 21:26:01 +0000,1288128361
the hashtag for mine and @MarshaColliers session at #xinnovate is #devserv our session starts in 30 mins in room 2009,,katmatcreations,28826766336,30130551,en,&lt;a href=&quot;http://seesmic.com/app&quot; rel=&quot;nofollow&quot;&gt;Seesmic Web&lt;/a&gt;,http://a0.twimg.com/profile_images/577272156/twitterProfilePhoto_normal.jpg,,0,0,Tue 26 Oct 2010 21:26:14 +0000,1288128374
&quot;Tighten the innovation loop and innovate faster&quot; (as an early startup building product) #xinnovate,,venturedan,28826774491,108678055,en,&lt;a href=&quot;http://blackberry.com/twitter&quot; rel=&quot;nofollow&quot;&gt;Twitter for BlackBerry®&lt;/a&gt;,http://a1.twimg.com/profile_images/472816161/Work_Photo_normal.jpg,,0,0,Tue 26 Oct 2010 21:26:21 +0000,1288128381
#xinnovate #dg incontext minibrowser doesn't compromise security checks. good job #sparta team!,,schnee,28826791837,360526,en,&lt;a href=&quot;https://chrome.google.com/extensions/detail/encaiiljifbdbjlphpgpiimidegddhic&quot; rel=&quot;nofollow&quot;&gt;Chromed Bird&lt;/a&gt;,http://a1.twimg.com/profile_images/60773969/schneeman_normal.jpg,,0,0,Tue 26 Oct 2010 21:26:36 +0000,1288128396
eBay invests in Appcelerator - AuctionBytes Interview with Jeff Haynie on YouTube #xinnovate  http://bit.ly/aQXiax,,AuctionBytes,28826815754,256086,en,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,http://a2.twimg.com/profile_images/1037281338/ina4_normal.jpg,,0,0,Tue 26 Oct 2010 21:26:57 +0000,1288128417
Missing some of our UK homies @mauricenaftalin @jtdavies @l8mdv @i5steve @realpaulfreeman at #xinnovate,,greacen,28826817065,652847,en,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,http://a0.twimg.com/profile_images/55354148/budicon01_normal.gif,,0,0,Tue 26 Oct 2010 21:26:58 +0000,1288128418
RT @amandapey: HEART @wepay. &quot;WePay drops 600 lbs of ice in front of #xinnovate hilarity ensues&quot; http://cot.ag/9yakyZ,,venturedan,28826831101,108678055,en,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,http://a1.twimg.com/profile_images/472816161/Work_Photo_normal.jpg,,0,0,Tue 26 Oct 2010 21:27:10 +0000,1288128430
RT @schnee: #xinnovate #dg incontext minibrowser doesn't compromise security checks. good job #sparta team! ^SB,,paypalx,28826844187,34082541,en,&lt;a href=&quot;http://www.hootsuite.com&quot; rel=&quot;nofollow&quot;&gt;HootSuite&lt;/a&gt;,http://a2.twimg.com/profile_images/328574854/PayPal_x_logo-square_normal.JPG,,0,0,Tue 26 Oct 2010 21:27:22 +0000,1288128442
Mobile. Express Checkout sounds great #XInnovate ^aa,,ajay_pp,28826867191,170282135,en,&lt;a href=&quot;http://blackberry.com/twitter&quot; rel=&quot;nofollow&quot;&gt;Twitter for BlackBerry®&lt;/a&gt;,http://s.twimg.com/a/1287774835/images/default_profile_6_normal.png,,0,0,Tue 26 Oct 2010 21:27:41 +0000,1288128461
RT @joannpeach: Discover card users can now use Money Messenger to send funds from their card to anyone using the @paypal network. #xinnovate,,wushUdoin,28826889229,6623757,en,&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;,http://a1.twimg.com/profile_images/443475805/keek___jB2_normal.jpg,,0,0,Tue 26 Oct 2010 21:28:01 +0000,1288128481
#xinnovate  Magento: PayPal is really leading in mobile paymens with very flexible APIs http://ow.ly/i/4V6t ^pg,,paypalx,28826894622,34082541,en,&lt;a href=&quot;http://www.hootsuite.com&quot; rel=&quot;nofollow&quot;&gt;HootSuite&lt;/a&gt;,http://a2.twimg.com/profile_images/328574854/PayPal_x_logo-square_normal.JPG,,0,0,Tue 26 Oct 2010 21:28:05 +0000,1288128485
#xinnovate #dg lightbox Authentication is remembered. Authorization can be purchase by purchase,,schnee,28826917758,360526,en,&lt;a href=&quot;https://chrome.google.com/extensions/detail/encaiiljifbdbjlphpgpiimidegddhic&quot; rel=&quot;nofollow&quot;&gt;Chromed Bird&lt;/a&gt;,http://a1.twimg.com/profile_images/60773969/schneeman_normal.jpg,,0,0,Tue 26 Oct 2010 21:28:25 +0000,1288128505
RT @gillhausx: RT @paypalx: Thanks to the City of San Francisco for helping us host #XInnovate!  http://ow.ly/i/4V5h,,katmatcreations,28826920983,30130551,en,&lt;a href=&quot;http://seesmic.com/app&quot; rel=&quot;nofollow&quot;&gt;Seesmic Web&lt;/a&gt;,http://a0.twimg.com/profile_images/577272156/twitterProfilePhoto_normal.jpg,,0,0,Tue 26 Oct 2010 21:28:27 +0000,1288128507
RT @chrisdancy: RT @wilbore: #xinnovate is a trending topic! w00t!,,katmatcreations,28826928127,30130551,en,&lt;a href=&quot;http://seesmic.com/app&quot; rel=&quot;nofollow&quot;&gt;Seesmic Web&lt;/a&gt;,http://a0.twimg.com/profile_images/577272156/twitterProfilePhoto_normal.jpg,,0,0,Tue 26 Oct 2010 21:28:34 +0000,1288128514
RT @paypalx: RT @schnee: #xinnovate #dg incontext minibrowser doesn't compromise security checks. good job #sparta team! ^SB,,ak2webd3,28826931605,113927799,en,&lt;a href=&quot;http://www.hootsuite.com&quot; rel=&quot;nofollow&quot;&gt;HootSuite&lt;/a&gt;,http://a2.twimg.com/profile_images/269618122/green_1009_Ak2-2_normal.jpg,,0,0,Tue 26 Oct 2010 21:28:37 +0000,1288128517
Not getting the cardboard theme at #xinnovate,,sudeepy622,28826969390,98425325,en,&lt;a href=&quot;http://twitter.com/&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,http://a0.twimg.com/profile_images/924805860/Default_profile_4_bigger_normal.png,,0,0,Tue 26 Oct 2010 21:29:10 +0000,1288128550
Anyone at #xinnovate that is an expert developer in adaptive payments? I've got $1000 for someone who can implement it for me. Send me a dm,,mlantz,28826999534,193783,en,&lt;a href=&quot;http://twitter.com/&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,http://a3.twimg.com/profile_images/350175899/Lantz_37_normal.jpg,,0,0,Tue 26 Oct 2010 21:29:36 +0000,1288128576
#xinnovate Visit Magento booth (G4) at Innovate to get your mobile phone customized with graphics and meet the team ^pg,,paypalx,28827002243,34082541,en,&lt;a href=&quot;http://www.hootsuite.com&quot; rel=&quot;nofollow&quot;&gt;HootSuite&lt;/a&gt;,http://a2.twimg.com/profile_images/328574854/PayPal_x_logo-square_normal.JPG,,0,0,Tue 26 Oct 2010 21:29:38 +0000,1288128578
Has anyone seen that block of ice? #xinnovate http://bit.ly/aLDFEQ,,adigitalist,28827021649,104891597,en,&lt;a href=&quot;https://chrome.google.com/extensions/detail/encaiiljifbdbjlphpgpiimidegddhic&quot; rel=&quot;nofollow&quot;&gt;Chromed Bird&lt;/a&gt;,http://a2.twimg.com/profile_images/1138608678/41429_640293635_4773_q_normal.jpg,,0,0,Tue 26 Oct 2010 21:29:55 +0000,1288128595
&quot;Product IS the marketing&quot; i- importance of alpha and beta testing (startup session at #xinnovate),,venturedan,28827035767,108678055,en,&lt;a href=&quot;http://blackberry.com/twitter&quot; rel=&quot;nofollow&quot;&gt;Twitter for BlackBerry®&lt;/a&gt;,http://a1.twimg.com/profile_images/472816161/Work_Photo_normal.jpg,,0,0,Tue 26 Oct 2010 21:30:06 +0000,1288128606
RT @tagged: Tseng says fraud is a challenge in virtual goods at Digital Goods Roundtable #xinnovate,,ohadsamet,28827044861,146817444,en,&lt;a href=&quot;http://mobile.twitter.com&quot; rel=&quot;nofollow&quot;&gt;Mobile Web&lt;/a&gt;,http://a0.twimg.com/profile_images/653835536/mememe_normal.JPG,,0,0,Tue 26 Oct 2010 21:30:15 +0000,1288128615
More photos from PayPal #xinnovate - Please tag people if you recognize anyone I've missed http://bit.ly/aEihJm,,ebayinkblog,28827062781,692484,en,&lt;a href=&quot;http://ebayinkblog.com/&quot; rel=&quot;nofollow&quot;&gt;eBay Ink Blog&lt;/a&gt;,http://a0.twimg.com/profile_images/422536088/RBH_headshot_800x_normal.jpg,,0,0,Tue 26 Oct 2010 21:30:30 +0000,1288128630
autosport.com showing how they integrated paypal DigitalGoods find about it at session happening in 2007 #xinnovate  ^SB,,paypalx,28827089547,34082541,en,&lt;a href=&quot;http://www.hootsuite.com&quot; rel=&quot;nofollow&quot;&gt;HootSuite&lt;/a&gt;,http://a2.twimg.com/profile_images/328574854/PayPal_x_logo-square_normal.JPG,,0,0,Tue 26 Oct 2010 21:30:53 +0000,1288128653
Getting ready for bed in Amsterdam for #Sibos reading up on #PayPalX #Xinnovate in SF - two very different #payment scenes,,erinmccune,28827102199,8844958,en,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,http://a0.twimg.com/profile_images/725723044/color_portrait_small_normal.jpg,,0,0,Tue 26 Oct 2010 21:31:04 +0000,1288128664
&quot;Fail fast...but don't give up&quot; (startup session at #xinnovate),,venturedan,28827110222,108678055,en,&lt;a href=&quot;http://blackberry.com/twitter&quot; rel=&quot;nofollow&quot;&gt;Twitter for BlackBerry®&lt;/a&gt;,http://a1.twimg.com/profile_images/472816161/Work_Photo_normal.jpg,,0,0,Tue 26 Oct 2010 21:31:11 +0000,1288128671
RT @venturedan: &quot;Product IS the marketing&quot; i- importance of alpha and beta testing (startup session at #xinnovate),,eanakielny,28827144240,165932466,en,&lt;a href=&quot;http://blackberry.com/twitter&quot; rel=&quot;nofollow&quot;&gt;Twitter for BlackBerry®&lt;/a&gt;,http://a2.twimg.com/profile_images/1152349858/24842_587172586316_204501367_36076438_7966994_n_normal.jpg,,0,0,Tue 26 Oct 2010 21:31:40 +0000,1288128700
http://twitpic.com/314ir1 @autosport demoing their new digital goods experience at #xinnovate,,1320Video,28827146509,15600376,en,&lt;a href=&quot;http://mobile.twitter.com&quot; rel=&quot;nofollow&quot;&gt;Twitter for Android&lt;/a&gt;,http://a0.twimg.com/profile_images/209459404/n75402982111_2364516_6859923_normal.jpg,,0,0,Tue 26 Oct 2010 21:31:42 +0000,1288128702
#xinnovate #8ballx @paypalx is @mblackwell checking his twitter?,,katmatcreations,28827184454,30130551,en,&lt;a href=&quot;http://seesmic.com/app&quot; rel=&quot;nofollow&quot;&gt;Seesmic Web&lt;/a&gt;,http://a0.twimg.com/profile_images/577272156/twitterProfilePhoto_normal.jpg,,0,0,Tue 26 Oct 2010 21:32:14 +0000,1288128734
#xinnovate #dg #autosport integrated in about 2 wks. $1 payments,,schnee,28827208872,360526,en,&lt;a href=&quot;https://chrome.google.com/extensions/detail/encaiiljifbdbjlphpgpiimidegddhic&quot; rel=&quot;nofollow&quot;&gt;Chromed Bird&lt;/a&gt;,http://a1.twimg.com/profile_images/60773969/schneeman_normal.jpg,,0,0,Tue 26 Oct 2010 21:32:36 +0000,1288128756
Eventos importantes de desenvolvimento web simultâneos #xinnovate #railsconf,,dferreira,28827218738,461575,pt,&lt;a href=&quot;http://www.ubertwitter.com/bb/download.php&quot; rel=&quot;nofollow&quot;&gt;ÜberTwitter&lt;/a&gt;,http://a1.twimg.com/profile_images/1042712645/dddd_normal.jpg,,0,0,Tue 26 Oct 2010 21:32:44 +0000,1288128764
Cashie demo went well people seem to dig it #xinnovate,,barnt,28827233326,301313,en,&lt;a href=&quot;http://twitter.com/&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,http://a1.twimg.com/profile_images/728981797/screamer_normal.jpg,,0,0,Tue 26 Oct 2010 21:32:57 +0000,1288128777
#xinnovate Key benefit of Magento is consolidated management of catalogs and storefronts,,paypalx,28827236922,34082541,en,&lt;a href=&quot;http://www.hootsuite.com&quot; rel=&quot;nofollow&quot;&gt;HootSuite&lt;/a&gt;,http://a2.twimg.com/profile_images/328574854/PayPal_x_logo-square_normal.JPG,,0,0,Tue 26 Oct 2010 21:33:00 +0000,1288128780
RT @apigee: Apigee launches API console for the PayPal API #xinnovate - view request/response pairs debug share http://bit.ly/ctkqUi,,masnun,28827248210,5293607,en,&lt;a href=&quot;http://cotweet.com/?utm_source=sp1&quot; rel=&quot;nofollow&quot;&gt;CoTweet&lt;/a&gt;,http://a1.twimg.com/profile_images/1130505565/41657_644278997_6090_q_normal.jpg,,0,0,Tue 26 Oct 2010 21:33:10 +0000,1288128790
@pcrampton can you send me the #xinnovate link to that @blingnation mention? So nice seeing you again!,3449676,Jennifer_Peck,28827271057,54059706,en,&lt;a href=&quot;http://mobile.twitter.com&quot; rel=&quot;nofollow&quot;&gt;Twitter for Android&lt;/a&gt;,http://a0.twimg.com/profile_images/1093929032/JPPhoto_normal.jpg,,0,0,Tue 26 Oct 2010 21:33:30 +0000,1288128810
&quot;70% e-commerce is throught paypal&quot; dan schatt paypal #xinnovate,,matthieusoule,28827271525,92710587,en,&lt;a href=&quot;http://twidroid.com&quot; rel=&quot;nofollow&quot;&gt;twidroid&lt;/a&gt;,http://a1.twimg.com/profile_images/655488525/IMG_7862_normal.JPG,,0,0,Tue 26 Oct 2010 21:33:31 +0000,1288128811
#innovatedg conversion I'd about simplicity and brevity Jim foster haymarket #xinnovate,,tbrigid,28827288059,97752833,en,&lt;a href=&quot;http://twitter.com/&quot; rel=&quot;nofollow&quot;&gt;Twitter for iPhone&lt;/a&gt;,http://a0.twimg.com/profile_images/1113409292/Profile_Pic_normal.jpg,,0,0,Tue 26 Oct 2010 21:33:45 +0000,1288128825
RT @ebayinkblog: More photos from PayPal #xinnovate - Please tag people if you recognize anyone I've missed http://bit.ly/aEihJm,,paypal,28827301748,168810,en,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,http://a1.twimg.com/profile_images/209341465/PayPal_logo2_normal.jpg,,0,0,Tue 26 Oct 2010 21:33:57 +0000,1288128837
@katmatcreations *shake* the 8BallX says [ try again ] #xinnovate  @mblackwell,30130551,paypalx,28827309423,34082541,en,&lt;a href=&quot;http://www.CopyTwit.com&quot; rel=&quot;nofollow&quot;&gt;CopyTwit&lt;/a&gt;,http://a2.twimg.com/profile_images/328574854/PayPal_x_logo-square_normal.JPG,,0,0,Tue 26 Oct 2010 21:34:04 +0000,1288128844
At #xinnovate PayPal dev conference PayPal's minibrowser allows user to stay on your site with PayPal payment confidence,,trevorcornwell,28827381531,1454154,en,&lt;a href=&quot;http://www.tweetdeck.com&quot; rel=&quot;nofollow&quot;&gt;TweetDeck&lt;/a&gt;,http://a1.twimg.com/profile_images/52008549/trevor_normal.jpg,,0,0,Tue 26 Oct 2010 21:34:59 +0000,1288128899
@paypalx's digital goods service is such a big deal b/c direct purchases don't require a redirect anymore http://bit.ly/9jlrGs  #xinnovate,34082541,ptwobrussell,28827403552,50034854,en,&lt;a href=&quot;http://twitter.com&quot; rel=&quot;nofollow&quot;&gt;Tweetie for Mac&lt;/a&gt;,http://a0.twimg.com/profile_images/1114303240/original_normal.jpg,,0,0,Tue 26 Oct 2010 21:35:17 +0000,1288128917
@erinmccune hope you could make us an Old World (#sibos) vs New World (#Xinnovate) comparison !,8844958,matthieusoule,28827405810,92710587,en,&lt;a href=&quot;http://twidroid.com&quot; rel=&quot;nofollow&quot;&gt;twidroid&lt;/a&gt;,http://a1.twimg.com/profile_images/655488525/IMG_7862_normal.JPG,,0,0,Tue 26 Oct 2010 21:35:19 +0000,1288128919
#xinnovate #dg API available &quot;soon&quot;. will it work with Security Key?,,schnee,28827417510,360526,en,&lt;a href=&quot;https://chrome.google.com/extensions/detail/encaiiljifbdbjlphpgpiimidegddhic&quot; rel=&quot;nofollow&quot;&gt;Chromed Bird&lt;/a&gt;,http://a1.twimg.com/profile_images/60773969/schneeman_normal.jpg,,0,0,Tue 26 Oct 2010 21:35:29 +0000,1288128929
